timestamp,generatedElectricity,instanceElectricity_x,normalUsage,reverseUsage,instanceElectricity_y,instanceCurrents,instanceCurrentsT
1645748549,,,,,-1140.0,-6.0,-6.0
1645748579,,,,,-3248.0,,
1645748599,,3698.0,,,,,
1645748609,,,,,-3428.0,-18.0,-16.0
1645748639,,,,,-3288.0,,
1645748659,2789.324,3669.0,,,,,
1645748669,,,,,-3340.0,-18.0,-16.0
1645748699,,,,,-3448.0,,
1645748719,,3743.0,,,,,
1645748729,,,,,-3400.0,-18.0,-16.0
1645748759,,,,,-3428.0,,
1645748779,,3738.0,,,,,
1645748789,,,,,-3440.0,-18.0,-17.0
1645748819,,,,,-3424.0,,
1645748839,,3729.0,,,,,
1645748849,,,,,-3504.0,-18.0,-17.0
1645748879,,,,,-3496.0,,
1645748899,,3786.0,,,,,
1645748909,,,,,-3416.0,-18.0,-16.0
1645748939,,,,,-3324.0,,
1645748959,2789.324,3603.0,,,,,
1645748969,,,,,-3564.0,-18.0,-17.0
1645748999,,,,,-3724.0,,
1645749000,,,24867.6,2182.8,,,
1645749019,,3977.0,,,,,
1645749030,,,,,-3788.0,-20.0,-19.0
1645749059,,,,,-3804.0,,
1645749079,,4083.0,,,,,
1645749089,,,,,-3732.0,-20.0,-18.0
1645749119,,,,,-3852.0,,
1645749139,,4177.0,,,,,
1645749150,,,,,-2152.0,-12.0,-10.0
1645749180,,,,,-1960.0,,
1645749200,,2225.0,,,,,
1645749209,,,,,-1672.0,-9.0,-8.0
1645749239,,,,,-3268.0,,
1645749259,2790.611,2590.0,,,,,
1645749269,,,,,-3672.0,-18.0,-19.0
1645749299,,,,,-3104.0,,
1645749319,,3428.0,,,,,
1645749329,,,,,-3924.0,-21.0,-19.0
1645749359,,,,,-3680.0,,
1645749379,,3765.0,,,,,
1645749389,,,,,-2120.0,-11.0,-10.0
1645749419,,,,,-1876.0,,
1645749439,,2622.0,,,,,
1645749449,,,,,-1932.0,-10.0,-10.0
1645749479,,,,,-2244.0,,
1645749499,,2924.0,,,,,
1645749509,,,,,-2852.0,-15.0,-14.0
1645749539,,,,,-4256.0,,
1645749559,2790.611,4526.0,,,,,
1645749569,,,,,-4196.0,-22.0,-20.0
1645749599,,,,,-2136.0,,
1645749619,,4295.0,,,,,
1645749629,,,,,-1856.0,-12.0,-8.0
1645749659,,,,,-3288.0,,
1645749679,,3764.0,,,,,
1645749689,,,,,-1588.0,-9.0,-8.0
1645749719,,,,,-1632.0,,
1645749739,,1898.0,,,,,
1645749749,,,,,-2016.0,-11.0,-10.0
1645749779,,,,,-4068.0,,
1645749799,,4455.0,,,,,
1645749809,,,,,-2372.0,-13.0,-11.0
1645749839,,,,,-1728.0,,
1645749859,2790.611,1985.0,,,,,
1645749870,,,,,-1632.0,-9.0,-8.0
1645749899,,,,,-1548.0,,
1645749919,,2115.0,,,,,
1645749929,,,,,-2428.0,-13.0,-12.0
1645749959,,,,,-1560.0,,
1645749979,,1764.0,,,,,
1645749990,,,,,-1468.0,-8.0,-7.0
1645750020,,,,,-1568.0,,
1645750039,,1761.0,,,,,
1645750050,,,,,-1604.0,-9.0,-8.0
1645750079,,,,,-1588.0,,
1645750099,,1895.0,,,,,
1645750109,,,,,-3480.0,-19.0,-16.0
1645750140,,,,,-1688.0,,
1645750160,2790.611,1945.0,,,,,
1645750170,,,,,-1680.0,-9.0,-8.0
1645750199,,,,,-3844.0,,
1645750220,,2563.0,,,,,
1645750230,,,,,-4304.0,-22.0,-21.0
1645750260,,,,,-3164.0,,
1645750280,,3376.0,,,,,
1645750290,,,,,-4292.0,-22.0,-21.0
1645750319,,,,,-4060.0,,
1645750340,,4337.0,,,,,
1645750350,,,,,-4176.0,-22.0,-21.0
1645750380,,,,,-4192.0,,
1645750400,,4376.0,,,,,
1645750410,,,,,-3992.0,-21.0,-20.0
1645750440,,,,,-4032.0,,
1645750460,2790.611,4177.0,,,,,
1645750470,,,,,-4000.0,-21.0,-20.0
1645750500,,,,,-4096.0,,
1645750520,,4348.0,,,,,
1645750530,,,,,-4012.0,-21.0,-20.0
1645750560,,,,,-3776.0,,
1645750580,,4176.0,,,,,
1645750590,,,,,-3804.0,-20.0,-19.0
1645750620,,,,,-3068.0,,
1645750640,,3661.0,,,,,
1645750650,,,,,-3920.0,-21.0,-19.0
1645750680,,,,,-3780.0,,
1645750700,,4337.0,,,,,
1645750710,,,,,-4044.0,-21.0,-20.0
1645750740,,,,,-3932.0,,
1645750760,2790.611,4354.0,,,,,
1645750770,,,,,-4064.0,-22.0,-20.0
1645750800,,,24867.6,2184.4,-3984.0,,
1645750820,,4369.0,,,,,
1645750830,,,,,-4088.0,-22.0,-20.0
1645750860,,,,,-4036.0,,
1645750880,,4348.0,,,,,
1645750890,,,,,-3968.0,-21.0,-19.0
1645750920,,,,,-4072.0,,
1645750940,,4379.0,,,,,
1645750950,,,,,-4024.0,-21.0,-20.0
1645750980,,,,,-3916.0,,
1645751000,,4319.0,,,,,
1645751010,,,,,-3952.0,-21.0,-20.0
1645751040,,,,,-4012.0,,
1645751060,2792.272,4373.0,,,,,
1645751071,,,,,-4020.0,-22.0,-20.0
1645751100,,,,,-4132.0,,
1645751120,,4423.0,,,,,
1645751131,,,,,-3016.0,-15.0,-16.0
1645751160,,,,,-4124.0,,
1645751181,,3363.0,,,,,
1645751191,,,,,-4528.0,-24.0,-22.0
1645751221,,,,,-4500.0,,
1645751241,,4854.0,,,,,
1645751251,,,,,-4220.0,-23.0,-20.0
1645751281,,,,,-3060.0,,
1645751301,,3373.0,,,,,
1645751311,,,,,-2704.0,-15.0,-13.0
1645751341,,,,,-4232.0,,
1645751361,2792.272,3485.0,,,,,
1645751371,,,,,-4368.0,-23.0,-22.0
1645751401,,,,,-3516.0,,
1645751421,,4044.0,,,,,
1645751431,,,,,-2740.0,-15.0,-13.0
1645751461,,,,,-4420.0,,
1645751481,,3513.0,,,,,
1645751491,,,,,-2068.0,-12.0,-10.0
1645751521,,,,,-1504.0,,
1645751541,,1789.0,,,,,
1645751551,,,,,-1492.0,-9.0,-7.0
1645751581,,,,,-1624.0,,
1645751601,,1937.0,,,,,
1645751611,,,,,-4660.0,-24.0,-23.0
1645751641,,,,,-4728.0,,
1645751661,2792.272,5037.0,,,,,
1645751671,,,,,-4268.0,-23.0,-21.0
1645751701,,,,,-2100.0,,
1645751721,,4455.0,,,,,
1645751731,,,,,-1584.0,-9.0,-7.0
1645751761,,,,,-1584.0,,
1645751781,,1858.0,,,,,
1645751791,,,,,-1496.0,-8.0,-7.0
1645751821,,,,,-1144.0,,
1645751841,,1711.0,,,,,
1645751851,,,,,-4412.0,-23.0,-22.0
1645751881,,,,,-4232.0,,
1645751901,,4526.0,,,,,
1645751911,,,,,-4240.0,-22.0,-21.0
1645751941,,,,,-1232.0,,
1645751961,2792.272,2125.0,,,,,
1645751972,,,,,-2904.0,-16.0,-14.0
1645752001,,,,,-4320.0,,
1645752021,,3235.0,,,,,
1645752032,,,,,-4292.0,-23.0,-21.0
1645752061,,,,,-3148.0,,
1645752081,,3728.0,,,,,
1645752092,,,,,-1704.0,-9.0,-8.0
1645752121,,,,,-3400.0,,
1645752141,,2922.0,,,,,
1645752152,,,,,-4176.0,-22.0,-20.0
1645752181,,,,,-4168.0,,
1645752202,,4509.0,,,,,
1645752212,,,,,-4156.0,-22.0,-20.0
1645752242,,,,,-4168.0,,
1645752262,2792.272,4509.0,,,,,
1645752272,,,,,-4120.0,-22.0,-20.0
1645752302,,,,,-4088.0,,
1645752322,,4420.0,,,,,
1645752332,,,,,-4124.0,-21.0,-20.0
1645752362,,,,,-4232.0,,
1645752382,,4478.0,,,,,
1645752392,,,,,-3940.0,-22.0,-18.0
1645752422,,,,,-4188.0,,
1645752442,,4497.0,,,,,
1645752452,,,,,-4152.0,-22.0,-20.0
1645752482,,,,,-4260.0,,
1645752502,,4512.0,,,,,
1645752512,,,,,-4028.0,-20.0,-21.0
1645752542,,,,,-4288.0,,
1645752562,2792.272,4580.0,,,,,
1645752572,,,,,-4320.0,-22.0,-21.0
1645752600,,,24867.6,2186.2,,,
1645752602,,,,,-4368.0,,
1645752622,,4622.0,,,,,
1645752632,,,,,-4316.0,-23.0,-21.0
1645752662,,,,,-4264.0,,
1645752682,,4549.0,,,,,
1645752692,,,,,-4288.0,-22.0,-21.0
1645752722,,,,,-4164.0,,
1645752742,,4427.0,,,,,
1645752752,,,,,-4160.0,-21.0,-21.0
1645752782,,,,,-4184.0,,
1645752802,,4391.0,,,,,
1645752812,,,,,-3752.0,-20.0,-19.0
1645752842,,,,,-3504.0,,
1645752862,2794.214,3982.0,,,,,
1645752872,,,,,-2884.0,-15.0,-14.0
1645752902,,,,,-1904.0,,
1645752922,,3061.0,,,,,
1645752932,,,,,-4188.0,-22.0,-21.0
1645752962,,,,,-4072.0,,
1645752982,,4422.0,,,,,
1645752992,,,,,-3712.0,-19.0,-19.0
1645753022,,,,,-4196.0,,
1645753042,,4467.0,,,,,
1645753053,,,,,-4104.0,-22.0,-20.0
1645753082,,,,,-4200.0,,
1645753102,,4471.0,,,,,
1645753112,,,,,-4172.0,-22.0,-20.0
1645753142,,,,,-4052.0,,
1645753162,2794.214,4427.0,,,,,
1645753173,,,,,-4200.0,-22.0,-21.0
1645753203,,,,,-4152.0,,
1645753222,,4435.0,,,,,
1645753233,,,,,-4124.0,-22.0,-20.0
1645753263,,,,,-4212.0,,
1645753283,,4464.0,,,,,
1645753293,,,,,-4072.0,-21.0,-20.0
1645753322,,,,,-4196.0,,
1645753343,,4506.0,,,,,
1645753353,,,,,-4232.0,-22.0,-21.0
1645753383,,,,,-4136.0,,
1645753403,,4483.0,,,,,
1645753413,,,,,-4236.0,-22.0,-21.0
1645753443,,,,,-4148.0,,
1645753463,2794.214,4518.0,,,,,
1645753473,,,,,-4164.0,-22.0,-21.0
1645753503,,,,,-4184.0,,
1645753523,,4451.0,,,,,
1645753533,,,,,-4288.0,-22.0,-21.0
1645753563,,,,,-4280.0,,
1645753583,,4520.0,,,,,
1645753593,,,,,-4280.0,-22.0,-21.0
1645753623,,,,,-4240.0,,
1645753643,,4538.0,,,,,
1645753654,,,,,-4340.0,-22.0,-22.0
1645753683,,,,,-4324.0,,
1645753703,,4530.0,,,,,
1645753713,,,,,-4252.0,-22.0,-21.0
1645753743,,,,,-4328.0,,
1645753763,2794.214,4530.0,,,,,
1645753773,,,,,-4320.0,-22.0,-21.0
1645753803,,,,,-4276.0,,
1645753823,,4530.0,,,,,
1645753833,,,,,-4204.0,-22.0,-21.0
1645753863,,,,,-4228.0,,
1645753883,,4538.0,,,,,
1645753893,,,,,-4216.0,-22.0,-21.0
1645753923,,,,,-4036.0,,
1645753943,,4537.0,,,,,
1645753954,,,,,-4184.0,-22.0,-21.0
1645753983,,,,,-4280.0,,
1645754003,,4531.0,,,,,
1645754013,,,,,-4272.0,-22.0,-21.0
1645754043,,,,,-4176.0,,
1645754063,2794.214,4501.0,,,,,
1645754074,,,,,-4268.0,-22.0,-21.0
1645754103,,,,,-4276.0,,
1645754123,,4581.0,,,,,
1645754134,,,,,-4284.0,-23.0,-21.0
1645754163,,,,,-4140.0,,
1645754183,,4640.0,,,,,
1645754193,,,,,-4332.0,-22.0,-22.0
1645754224,,,,,-4240.0,,
1645754243,,4624.0,,,,,
1645754254,,,,,-4340.0,-23.0,-21.0
1645754283,,,,,-4244.0,,
1645754304,,4616.0,,,,,
1645754313,,,,,-4264.0,-23.0,-21.0
1645754344,,,,,-4160.0,,
1645754364,2794.214,4528.0,,,,,
1645754374,,,,,-4172.0,-22.0,-20.0
1645754400,,,24867.6,2188.2,,,
1645754403,,,,,-4260.0,,
1645754424,,4568.0,,,,,
1645754434,,,,,-4304.0,-22.0,-21.0
1645754464,,,,,-4284.0,,
1645754484,,4645.0,,,,,
1645754494,,,,,-4336.0,-23.0,-21.0
1645754524,,,,,-4344.0,,
1645754544,,4695.0,,,,,
1645754554,,,,,-4348.0,-23.0,-21.0
1645754584,,,,,-4344.0,,
1645754604,,4703.0,,,,,
1645754614,,,,,-4368.0,-23.0,-21.0
1645754644,,,,,-4308.0,,
1645754664,2796.429,4668.0,,,,,
1645754674,,,,,-4296.0,-22.0,-21.0
1645754704,,,,,-4256.0,,
1645754724,,4608.0,,,,,
1645754734,,,,,-4292.0,-23.0,-21.0
1645754764,,,,,-4280.0,,
1645754784,,4576.0,,,,,
1645754794,,,,,-4304.0,-23.0,-21.0
1645754824,,,,,-4364.0,,
1645754844,,4669.0,,,,,
1645754854,,,,,-4140.0,-21.0,-22.0
1645754884,,,,,-4400.0,,
1645754904,,4717.0,,,,,
1645754914,,,,,-4408.0,-23.0,-22.0
1645754944,,,,,-4464.0,,
1645754964,2796.429,4719.0,,,,,
1645754975,,,,,-4380.0,-23.0,-21.0
1645755004,,,,,-4376.0,,
1645755024,,4681.0,,,,,
1645755034,,,,,-4392.0,-23.0,-21.0
1645755064,,,,,-4420.0,,
1645755084,,4712.0,,,,,
1645755095,,,,,-4464.0,-23.0,-22.0
1645755124,,,,,-4408.0,,
1645755144,,4721.0,,,,,
1645755154,,,,,-4404.0,-23.0,-22.0
1645755185,,,,,-4468.0,,
1645755204,,4713.0,,,,,
1645755215,,,,,-4428.0,-23.0,-22.0
1645755244,,,,,-4448.0,,
1645755264,2796.429,4746.0,,,,,
1645755275,,,,,-4468.0,-23.0,-22.0
1645755304,,,,,-4396.0,,
1645755325,,4702.0,,,,,
1645755335,,,,,-4156.0,-21.0,-22.0
1645755365,,,,,-4440.0,,
1645755385,,4720.0,,,,,
1645755395,,,,,-4452.0,-23.0,-22.0
1645755425,,,,,-4460.0,,
1645755445,,4771.0,,,,,
1645755455,,,,,-4440.0,-24.0,-21.0
1645755485,,,,,-4356.0,,
1645755505,,4727.0,,,,,
1645755515,,,,,-4388.0,-23.0,-21.0
1645755545,,,,,-4344.0,,
1645755565,2796.429,4693.0,,,,,
1645755575,,,,,-4444.0,-23.0,-22.0
1645755605,,,,,-4524.0,,
1645755625,,4856.0,,,,,
1645755635,,,,,-4464.0,-23.0,-22.0
1645755665,,,,,-4528.0,,
1645755685,,4825.0,,,,,
1645755695,,,,,-4472.0,-24.0,-22.0
1645755725,,,,,-4460.0,,
1645755745,,4814.0,,,,,
1645755755,,,,,-4492.0,-24.0,-22.0
1645755785,,,,,-4496.0,,
1645755805,,4841.0,,,,,
1645755815,,,,,-4444.0,-23.0,-22.0
1645755845,,,,,-4516.0,,
1645755865,2796.429,4813.0,,,,,
1645755875,,,,,-4420.0,-23.0,-22.0
1645755905,,,,,-4468.0,,
1645755925,,4732.0,,,,,
1645755935,,,,,-4068.0,-24.0,-18.0
1645755965,,,,,-3720.0,,
1645755985,,4741.0,,,,,
1645755996,,,,,-3828.0,-24.0,-16.0
1645756025,,,,,-3772.0,,
1645756045,,4804.0,,,,,
1645756055,,,,,-3768.0,-23.0,-16.0
1645756085,,,,,-3888.0,,
1645756105,,4806.0,,,,,
1645756115,,,,,-3748.0,-23.0,-16.0
1645756145,,,,,-4556.0,,
1645756165,2796.429,4801.0,,,,,
1645756175,,,,,-4560.0,-24.0,-22.0
1645756200,,,24867.6,2190.4,,,
1645756205,,,,,-4480.0,,
1645756225,,4831.0,,,,,
1645756235,,,,,-4324.0,-24.0,-20.0
1645756265,,,,,-4340.0,,
1645756285,,4845.0,,,,,
1645756296,,,,,-4520.0,-23.0,-22.0
1645756325,,,,,-4640.0,,
1645756346,,4883.0,,,,,
1645756356,,,,,-4600.0,-24.0,-23.0
1645756385,,,,,-4572.0,,
1645756406,,4879.0,,,,,
1645756416,,,,,-4660.0,-24.0,-23.0
1645756446,,,,,-4552.0,,
1645756466,2798.786,4919.0,,,,,
1645756476,,,,,-4660.0,-24.0,-23.0
1645756506,,,,,-4808.0,,
1645756526,,5055.0,,,,,
1645756536,,,,,-4764.0,-25.0,-23.0
1645756566,,,,,-4980.0,,
1645756586,,5224.0,,,,,
1645756596,,,,,-3884.0,-18.0,-17.0
1645756626,,,,,-4920.0,,
1645756646,,3059.0,,,,,
1645756656,,,,,-4840.0,-26.0,-23.0
1645756686,,,,,-5184.0,,
1645756706,,5500.0,,,,,
1645756716,,,,,-5200.0,-27.0,-25.0
1645756746,,,,,-2732.0,,
1645756766,2798.786,2767.0,,,,,
1645756776,,,,,-5168.0,-27.0,-26.0
1645756806,,,,,-2968.0,,
1645756826,,5480.0,,,,,
1645756836,,,,,-1572.0,-9.0,-8.0
1645756866,,,,,-1176.0,,
1645756886,,1564.0,,,,,
1645756896,,,,,-1200.0,-7.0,-6.0
1645756926,,,,,-1148.0,,
1645756946,,1470.0,,,,,
1645756957,,,,,-1208.0,-7.0,-6.0
1645756986,,,,,-1424.0,,
1645757006,,1683.0,,,,,
1645757016,,,,,-1948.0,-11.0,-10.0
1645757046,,,,,-1256.0,,
1645757066,2798.786,1628.0,,,,,
1645757077,,,,,-4348.0,-23.0,-21.0
1645757106,,,,,-4820.0,,
1645757126,,5347.0,,,,,
1645757136,,,,,-4968.0,-26.0,-24.0
1645757166,,,,,-5072.0,,
1645757186,,5385.0,,,,,
1645757197,,,,,-4772.0,-24.0,-24.0
1645757226,,,,,-2516.0,,
1645757246,,4993.0,,,,,
1645757257,,,,,-4772.0,-24.0,-24.0
1645757286,,,,,-4424.0,,
1645757307,,4738.0,,,,,
1645757317,,,,,-4656.0,-24.0,-23.0
1645757347,,,,,-1992.0,,
1645757367,2798.786,2960.0,,,,,
1645757377,,,,,-4724.0,-24.0,-24.0
1645757407,,,,,-4836.0,,
1645757427,,5246.0,,,,,
1645757437,,,,,-4784.0,-24.0,-24.0
1645757467,,,,,-4768.0,,
1645757487,,5233.0,,,,,
1645757497,,,,,-4772.0,-24.0,-24.0
1645757527,,,,,-4740.0,,
1645757547,,5198.0,,,,,
1645757557,,,,,-4796.0,-24.0,-24.0
1645757587,,,,,-4676.0,,
1645757607,,5131.0,,,,,
1645757617,,,,,-4708.0,-24.0,-24.0
1645757647,,,,,-4808.0,,
1645757667,2798.786,5201.0,,,,,
1645757677,,,,,-2680.0,-13.0,-15.0
1645757707,,,,,-1004.0,,
1645757727,,4083.0,,,,,
1645757737,,,,,-2892.0,-14.0,-15.0
1645757767,,,,,-3816.0,,
1645757787,,2962.0,,,,,
1645757797,,,,,-1460.0,-8.0,-8.0
1645757827,,,,,-4512.0,,
1645757847,,2010.0,,,,,
1645757857,,,,,-4540.0,-23.0,-23.0
1645757887,,,,,-4460.0,,
1645757907,,4976.0,,,,,
1645757917,,,,,-4520.0,-23.0,-23.0
1645757947,,,,,-4540.0,,
1645757967,2798.786,5077.0,,,,,
1645757977,,,,,-4508.0,-23.0,-23.0
1645758000,,,24867.6,2192.4,,,
1645758007,,,,,-4504.0,,
1645758027,,5009.0,,,,,
1645758037,,,,,-4456.0,-23.0,-22.0
1645758067,,,,,-4212.0,,
1645758087,,4807.0,,,,,
1645758097,,,,,-4184.0,-23.0,-20.0
1645758127,,,,,-4324.0,,
1645758147,,4830.0,,,,,
1645758158,,,,,-4484.0,-23.0,-23.0
1645758187,,,,,-4568.0,,
1645758207,,5040.0,,,,,
1645758218,,,,,-4452.0,-23.0,-22.0
1645758248,,,,,-4564.0,,
1645758267,2800.931,5045.0,,,,,
1645758278,,,,,-4520.0,-23.0,-22.0
1645758308,,,,,-4520.0,,
1645758328,,5043.0,,,,,
1645758338,,,,,-4528.0,-23.0,-23.0
1645758368,,,,,-4560.0,,
1645758388,,5042.0,,,,,
1645758398,,,,,-4520.0,-23.0,-23.0
1645758427,,,,,-4608.0,,
1645758448,,5019.0,,,,,
1645758458,,,,,-4508.0,-23.0,-22.0
1645758488,,,,,-4428.0,,
1645758508,,4838.0,,,,,
1645758518,,,,,-4316.0,-22.0,-22.0
1645758548,,,,,-4560.0,,
1645758568,2800.931,5058.0,,,,,
1645758578,,,,,-4684.0,-24.0,-24.0
1645758608,,,,,-4476.0,,
1645758628,,5084.0,,,,,
1645758638,,,,,-4340.0,-23.0,-21.0
1645758668,,,,,-1436.0,,
1645758688,,4446.0,,,,,
1645758698,,,,,-3684.0,-19.0,-18.0
1645758728,,,,,-4580.0,,
1645758748,,5004.0,,,,,
1645758758,,,,,-4460.0,-23.0,-22.0
1645758788,,,,,-4504.0,,
1645758808,,4950.0,,,,,
1645758818,,,,,-4676.0,-24.0,-24.0
1645758848,,,,,-4540.0,,
1645758868,2800.931,4954.0,,,,,
1645758878,,,,,-4312.0,-22.0,-22.0
1645758908,,,,,-4256.0,,
1645758928,,4714.0,,,,,
1645758938,,,,,-4632.0,-23.0,-23.0
1645758968,,,,,-4572.0,,
1645758988,,5060.0,,,,,
1645758999,,,,,-4648.0,-23.0,-23.0
1645759028,,,,,-4492.0,,
1645759048,,4966.0,,,,,
1645759058,,,,,-4528.0,-23.0,-23.0
1645759088,,,,,-4172.0,,
1645759108,,4858.0,,,,,
1645759119,,,,,-4364.0,-22.0,-22.0
1645759148,,,,,-4604.0,,
1645759168,2800.931,4986.0,,,,,
1645759179,,,,,-4632.0,-23.0,-23.0
1645759208,,,,,-4520.0,,
1645759228,,5060.0,,,,,
1645759239,,,,,-4392.0,-24.0,-21.0
1645759268,,,,,-4652.0,,
1645759288,,5032.0,,,,,
1645759299,,,,,-4552.0,-23.0,-23.0
1645759329,,,,,-4684.0,,
1645759349,,5055.0,,,,,
1645759359,,,,,-4580.0,-23.0,-23.0
1645759389,,,,,-4472.0,,
1645759409,,4848.0,,,,,
1645759419,,,,,-4392.0,-22.0,-22.0
1645759449,,,,,-4104.0,,
1645759469,2800.931,4132.0,,,,,
1645759479,,,,,-4388.0,-22.0,-22.0
1645759509,,,,,-4372.0,,
1645759529,,4847.0,,,,,
1645759539,,,,,-4400.0,-22.0,-22.0
1645759569,,,,,-4336.0,,
1645759589,,4126.0,,,,,
1645759599,,,,,-4512.0,-22.0,-23.0
1645759629,,,,,-4700.0,,
1645759649,,5119.0,,,,,
1645759659,,,,,-4712.0,-24.0,-24.0
1645759689,,,,,-4556.0,,
1645759709,,4916.0,,,,,
1645759719,,,,,-4572.0,-23.0,-23.0
1645759749,,,,,-4692.0,,
1645759769,2800.931,4859.0,,,,,
1645759779,,,,,-4560.0,-23.0,-23.0
1645759800,,,24867.6,2194.6,,,
1645759809,,,,,-4636.0,,
1645759829,,4978.0,,,,,
1645759839,,,,,-4692.0,-23.0,-24.0
1645759869,,,,,-4660.0,,
1645759889,,5059.0,,,,,
1645759899,,,,,-4728.0,-24.0,-24.0
1645759929,,,,,-4668.0,,
1645759949,,5078.0,,,,,
1645759959,,,,,-4720.0,-24.0,-24.0
1645759989,,,,,-4780.0,,
1645760009,,5128.0,,,,,
1645760018,,,,,-4440.0,-21.0,-24.0
1645760048,,,,,-4660.0,,
1645760068,2803.348,5069.0,,,,,
1645760078,,,,,-4692.0,-23.0,-24.0
1645760108,,,,,-4652.0,,
1645760128,,5045.0,,,,,
1645760139,,,,,-4728.0,-24.0,-24.0
1645760168,,,,,-4692.0,,
1645760188,,5103.0,,,,,
1645760198,,,,,-4660.0,-24.0,-23.0
1645760229,,,,,-4676.0,,
1645760248,,5148.0,,,,,
1645760259,,,,,-4620.0,-23.0,-23.0
1645760289,,,,,-4580.0,,
1645760308,,5013.0,,,,,
1645760319,,,,,-4472.0,-23.0,-23.0
1645760349,,,,,-4056.0,,
1645760368,2803.348,4858.0,,,,,
1645760379,,,,,-4468.0,-23.0,-22.0
1645760409,,,,,-4564.0,,
1645760429,,5083.0,,,,,
1645760439,,,,,-4604.0,-24.0,-23.0
1645760469,,,,,-4536.0,,
1645760489,,5028.0,,,,,
1645760499,,,,,-4276.0,-21.0,-23.0
1645760529,,,,,-4536.0,,
1645760549,,4981.0,,,,,
1645760559,,,,,-4548.0,-23.0,-23.0
1645760589,,,,,-4476.0,,
1645760609,,4970.0,,,,,
1645760619,,,,,-4440.0,-23.0,-22.0
1645760649,,,,,-4460.0,,
1645760669,2803.348,4902.0,,,,,
1645760679,,,,,-4520.0,-23.0,-23.0
1645760709,,,,,-4468.0,,
1645760729,,4972.0,,,,,
1645760739,,,,,-4456.0,-23.0,-23.0
1645760769,,,,,-4612.0,,
1645760789,,5005.0,,,,,
1645760799,,,,,-4524.0,-23.0,-23.0
1645760829,,,,,-4472.0,,
1645760849,,4937.0,,,,,
1645760859,,,,,-4508.0,-23.0,-23.0
1645760889,,,,,-4416.0,,
1645760909,,4876.0,,,,,
1645760919,,,,,-4500.0,-23.0,-23.0
1645760949,,,,,-4560.0,,
1645760969,2803.348,4997.0,,,,,
1645760979,,,,,-4300.0,-21.0,-23.0
1645761009,,,,,-4580.0,,
1645761029,,4974.0,,,,,
1645761039,,,,,-4568.0,-23.0,-23.0
1645761069,,,,,-4564.0,,
1645761089,,5008.0,,,,,
1645761100,,,,,-4620.0,-23.0,-23.0
1645761129,,,,,-4512.0,,
1645761149,,4951.0,,,,,
1645761160,,,,,-4516.0,-23.0,-23.0
1645761189,,,,,-4560.0,,
1645761209,,4957.0,,,,,
1645761220,,,,,-4476.0,-23.0,-22.0
1645761250,,,,,-4032.0,,
1645761269,2803.348,4925.0,,,,,
1645761280,,,,,-3760.0,-23.0,-16.0
1645761309,,,,,-3516.0,,
1645761329,,4916.0,,,,,
1645761340,,,,,-3556.0,-23.0,-14.0
1645761370,,,,,-3544.0,,
1645761390,,4924.0,,,,,
1645761400,,,,,-3432.0,-23.0,-14.0
1645761430,,,,,-3492.0,,
1645761450,,4939.0,,,,,
1645761460,,,,,-3284.0,-22.0,-14.0
1645761490,,,,,-3660.0,,
1645761510,,4942.0,,,,,
1645761520,,,,,-4328.0,-22.0,-22.0
1645761550,,,,,-4128.0,,
1645761570,2803.348,4732.0,,,,,
1645761580,,,,,-4288.0,-22.0,-21.0
1645761600,,,24867.6,2196.8,,,
1645761610,,,,,-4268.0,,
1645761630,,4807.0,,,,,
1645761640,,,,,-4312.0,-22.0,-22.0
1645761670,,,,,-4456.0,,
1645761690,,4881.0,,,,,
1645761700,,,,,-4220.0,-22.0,-22.0
1645761730,,,,,-3984.0,,
1645761750,,4774.0,,,,,
1645761760,,,,,-4304.0,-22.0,-22.0
1645761790,,,,,-4152.0,,
1645761810,,4906.0,,,,,
1645761820,,,,,-4332.0,-22.0,-22.0
1645761850,,,,,-4408.0,,
1645761870,2805.825,4923.0,,,,,
1645761880,,,,,-4136.0,-21.0,-22.0
1645761910,,,,,-4196.0,,
1645761930,,4910.0,,,,,
1645761940,,,,,-4284.0,-22.0,-22.0
1645761970,,,,,-4388.0,,
1645761990,,4876.0,,,,,
1645762000,,,,,-4016.0,-21.0,-20.0
1645762030,,,,,-4448.0,,
1645762050,,4850.0,,,,,
1645762060,,,,,-4204.0,-21.0,-22.0
1645762090,,,,,-4496.0,,
1645762110,,4909.0,,,,,
1645762120,,,,,-4452.0,-22.0,-23.0
1645762150,,,,,-4424.0,,
1645762170,2805.825,4900.0,,,,,
1645762180,,,,,-4356.0,-22.0,-22.0
1645762210,,,,,-4012.0,,
1645762230,,4752.0,,,,,
1645762241,,,,,-4520.0,-23.0,-23.0
1645762270,,,,,-4352.0,,
1645762290,,4881.0,,,,,
1645762300,,,,,-4464.0,-22.0,-23.0
1645762331,,,,,-4460.0,,
1645762350,,4858.0,,,,,
1645762361,,,,,-4440.0,-22.0,-23.0
1645762391,,,,,-4324.0,,
1645762411,,4868.0,,,,,
1645762421,,,,,-4556.0,-22.0,-23.0
1645762451,,,,,-4204.0,,
1645762471,2805.825,4877.0,,,,,
1645762481,,,,,-4428.0,-22.0,-23.0
1645762511,,,,,-4332.0,,
1645762531,,4813.0,,,,,
1645762541,,,,,-4404.0,-21.0,-23.0
1645762571,,,,,-4444.0,,
1645762591,,4864.0,,,,,
1645762601,,,,,-4432.0,-22.0,-23.0
